src_ip,dst_ip,src_port,dst_port,protocol,length,is_syn,timestamp
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.285862
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.285867
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.285871
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.285876
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.285883
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.285888
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.285894
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.285899
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.285908
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.285913
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.285920
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.285925
3.169.64.34,10.100.102.12,443,50982,17,1296,0,2026-08-13T14:08:28.285930
10.100.102.12,10.100.102.1,55236,53,17,84,0,2026-08-13T14:08:28.285935
10.100.102.12,10.100.102.1,14739,53,17,84,0,2026-08-13T14:08:28.285940
10.100.102.12,3.169.64.34,50982,443,17,99,0,2026-08-13T14:08:28.285945
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.285952
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.285968
10.100.102.12,3.169.64.34,50982,443,17,94,0,2026-08-13T14:08:28.285991
10.100.102.12,3.169.64.34,50982,443,17,94,0,2026-08-13T14:08:28.286000
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.286010
10.100.102.12,3.169.64.34,50982,443,17,94,0,2026-08-13T14:08:28.286017
10.100.102.12,3.169.64.34,50982,443,17,94,0,2026-08-13T14:08:28.286023
10.100.102.12,3.169.64.34,50982,443,17,96,0,2026-08-13T14:08:28.286028
10.100.102.12,3.169.64.34,50982,443,17,94,0,2026-08-13T14:08:28.286034
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.286039
10.100.102.12,3.169.64.34,50982,443,17,94,0,2026-08-13T14:08:28.286044
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.286049
10.100.102.1,10.100.102.12,53,9894,17,191,0,2026-08-13T14:08:28.286055
10.100.102.1,10.100.102.12,53,4865,17,173,0,2026-08-13T14:08:28.286060
10.100.102.12,3.169.64.34,50982,443,17,93,0,2026-08-13T14:08:28.286067
10.100.102.12,13.224.245.40,60684,443,6,78,1,2026-08-13T14:08:28.286072
10.100.102.12,172.66.3.8,60679,443,6,54,0,2026-08-13T14:08:28.286077
3.169.64.34,10.100.102.12,443,50982,17,85,0,2026-08-13T14:08:28.286082
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.286087
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.286094
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.286101
3.169.64.34,10.100.102.12,443,50982,17,95,0,2026-08-13T14:08:28.286106
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.286112
10.100.102.1,10.100.102.12,53,55236,17,141,0,2026-08-13T14:08:28.286117
10.100.102.12,3.169.64.34,50982,443,17,94,0,2026-08-13T14:08:28.286123
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.286130
10.100.102.12,3.169.64.34,50982,443,17,94,0,2026-08-13T14:08:28.286135
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.286140
10.100.102.1,10.100.102.12,53,14739,17,100,0,2026-08-13T14:08:28.286145
3.169.64.34,10.100.102.12,443,50982,17,85,0,2026-08-13T14:08:28.286150
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.286156
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.286161
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.286166
3.169.64.34,10.100.102.12,443,50982,17,92,0,2026-08-13T14:08:28.286181
13.224.245.40,10.100.102.12,443,60684,6,74,1,2026-08-13T14:08:28.286189
10.100.102.12,13.224.245.40,60684,443,6,66,0,2026-08-13T14:08:28.286195
10.100.102.12,13.224.245.40,60684,443,6,1334,0,2026-08-13T14:08:28.286200
10.100.102.12,13.224.245.40,60684,443,6,627,0,2026-08-13T14:08:28.286206
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.286226
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.286243
10.100.102.12,3.169.64.34,50982,443,17,97,0,2026-08-13T14:08:28.286250
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.286258
10.100.102.12,142.250.75.174,60685,443,6,78,1,2026-08-13T14:08:28.286264
10.100.102.12,142.250.75.174,60686,443,6,78,1,2026-08-13T14:08:28.286270
10.100.102.12,3.169.64.34,50982,443,17,93,0,2026-08-13T14:08:28.286278
32.193.28.12,10.100.102.12,443,60682,6,66,0,2026-08-13T14:08:28.286285
32.193.28.12,10.100.102.12,443,60682,6,97,0,2026-08-13T14:08:28.286293
32.193.28.12,10.100.102.12,443,60682,6,128,0,2026-08-13T14:08:28.286299
32.193.28.12,10.100.102.12,443,60682,6,245,0,2026-08-13T14:08:28.286305
32.193.28.12,10.100.102.12,443,60682,6,66,0,2026-08-13T14:08:28.286310
32.193.28.12,10.100.102.12,443,60683,6,66,0,2026-08-13T14:08:28.286315
32.193.28.12,10.100.102.12,443,60682,6,347,0,2026-08-13T14:08:28.286394
32.193.28.12,10.100.102.12,443,60682,6,346,0,2026-08-13T14:08:28.286423
3.169.64.34,10.100.102.12,443,50982,17,85,0,2026-08-13T14:08:28.286429
10.100.102.12,32.193.28.12,60682,443,6,78,0,2026-08-13T14:08:28.286470
10.100.102.12,32.193.28.12,60682,443,6,78,0,2026-08-13T14:08:28.286503
10.100.102.12,32.193.28.12,60682,443,6,66,0,2026-08-13T14:08:28.286523
10.100.102.12,32.193.28.12,60682,443,6,66,0,2026-08-13T14:08:28.286596
10.100.102.12,32.193.28.12,60682,443,6,97,0,2026-08-13T14:08:28.286603
142.250.75.174,10.100.102.12,443,60686,6,74,1,2026-08-13T14:08:28.286610
142.250.75.174,10.100.102.12,443,60685,6,74,1,2026-08-13T14:08:28.286616
13.224.245.40,10.100.102.12,443,60684,6,66,0,2026-08-13T14:08:28.286640
13.224.245.40,10.100.102.12,443,60684,6,66,0,2026-08-13T14:08:28.286646
13.224.245.40,10.100.102.12,443,60684,6,1494,0,2026-08-13T14:08:28.286667
13.224.245.40,10.100.102.12,443,60684,6,1494,0,2026-08-13T14:08:28.286709
13.224.245.40,10.100.102.12,443,60684,6,1494,0,2026-08-13T14:08:28.286740
13.224.245.40,10.100.102.12,443,60684,6,1494,0,2026-08-13T14:08:28.286761
13.224.245.40,10.100.102.12,443,60684,6,306,0,2026-08-13T14:08:28.286806
10.100.102.12,13.224.245.40,60684,443,6,66,0,2026-08-13T14:08:28.286839
10.100.102.12,13.224.245.40,60684,443,6,78,0,2026-08-13T14:08:28.286844
10.100.102.12,13.224.245.40,60684,443,6,66,0,2026-08-13T14:08:28.286850
10.100.102.12,13.224.245.40,60684,443,6,66,0,2026-08-13T14:08:28.286895
10.100.102.12,142.250.75.174,60686,443,6,66,0,2026-08-13T14:08:28.286920
10.100.102.12,142.250.75.174,60685,443,6,66,0,2026-08-13T14:08:28.286940
10.100.102.12,13.224.245.40,60684,443,6,66,0,2026-08-13T14:08:28.286994
10.100.102.12,142.250.75.174,60686,443,6,1334,0,2026-08-13T14:08:28.287002
10.100.102.12,142.250.75.174,60686,443,6,570,0,2026-08-13T14:08:28.287007
10.100.102.12,142.250.75.174,60685,443,6,1334,0,2026-08-13T14:08:28.287012
10.100.102.12,142.250.75.174,60685,443,6,634,0,2026-08-13T14:08:28.287051
10.100.102.12,13.224.245.40,60684,443,6,130,0,2026-08-13T14:08:28.287080
10.100.102.12,13.224.245.40,60684,443,6,158,0,2026-08-13T14:08:28.287104
10.100.102.12,13.224.245.40,60684,443,6,530,0,2026-08-13T14:08:28.287135
142.250.75.174,10.100.102.12,443,60686,6,66,0,2026-08-13T14:08:28.287141
142.250.75.174,10.100.102.12,443,60686,6,66,0,2026-08-13T14:08:28.287147
13.224.245.40,10.100.102.12,443,60684,6,66,0,2026-08-13T14:08:28.287155
142.250.75.174,10.100.102.12,443,60685,6,66,0,2026-08-13T14:08:28.287160
142.250.75.174,10.100.102.12,443,60685,6,66,0,2026-08-13T14:08:28.287165
13.224.245.40,10.100.102.12,443,60684,6,245,0,2026-08-13T14:08:28.287170
13.224.245.40,10.100.102.12,443,60684,6,137,0,2026-08-13T14:08:28.287178
10.100.102.12,13.224.245.40,60684,443,6,66,0,2026-08-13T14:08:28.287202
10.100.102.12,13.224.245.40,60684,443,6,97,0,2026-08-13T14:08:28.287231
3.169.64.34,10.100.102.12,443,50982,17,85,0,2026-08-13T14:08:28.287237
10.100.102.12,93.123.102.229,59898,443,6,54,0,2026-08-13T14:08:28.287242
172.66.3.8,10.100.102.12,443,62341,17,1242,0,2026-08-13T14:08:28.287247
172.66.3.8,10.100.102.12,443,62341,17,1242,0,2026-08-13T14:08:28.287254
172.66.3.8,10.100.102.12,443,62341,17,1242,0,2026-08-13T14:08:28.287258
172.66.3.8,10.100.102.12,443,62341,17,1242,0,2026-08-13T14:08:28.287264
172.66.3.8,10.100.102.12,443,62341,17,1242,0,2026-08-13T14:08:28.287269
172.66.3.8,10.100.102.12,443,62341,17,1242,0,2026-08-13T14:08:28.287274
172.66.3.8,10.100.102.12,443,62341,17,1242,0,2026-08-13T14:08:28.287295
172.66.3.8,10.100.102.12,443,62341,17,85,0,2026-08-13T14:08:28.287322
172.66.3.8,10.100.102.12,443,62341,17,1242,0,2026-08-13T14:08:28.287329
10.100.102.12,172.66.3.8,62341,443,17,87,0,2026-08-13T14:08:28.287334
10.100.102.12,172.66.3.8,62341,443,17,85,0,2026-08-13T14:08:28.287341
10.100.102.12,172.66.3.8,62341,443,17,85,0,2026-08-13T14:08:28.287348
10.100.102.12,172.66.3.8,62341,443,17,85,0,2026-08-13T14:08:28.287353
10.100.102.12,172.66.3.8,62341,443,17,87,0,2026-08-13T14:08:28.287358
10.100.102.12,172.66.3.8,62341,443,17,85,0,2026-08-13T14:08:28.287362
172.66.3.8,10.100.102.12,443,62341,17,1242,0,2026-08-13T14:08:28.287367
172.66.3.8,10.100.102.12,443,62341,17,1242,0,2026-08-13T14:08:28.287372
172.66.3.8,10.100.102.12,443,62341,17,631,0,2026-08-13T14:08:28.287410
172.66.3.8,10.100.102.12,443,62341,17,1242,0,2026-08-13T14:08:28.287419
10.100.102.12,172.66.3.8,62341,443,17,87,0,2026-08-13T14:08:28.287424
10.100.102.12,172.66.3.8,62341,443,17,85,0,2026-08-13T14:08:28.287446
10.100.102.12,172.66.3.8,62341,443,17,87,0,2026-08-13T14:08:28.287457
10.100.102.12,172.66.3.8,62341,443,17,85,0,2026-08-13T14:08:28.287463
13.224.245.40,10.100.102.12,443,60684,6,468,0,2026-08-13T14:08:28.287476
13.224.245.40,10.100.102.12,443,60684,6,97,0,2026-08-13T14:08:28.287482
10.100.102.12,13.224.245.40,60684,443,6,66,0,2026-08-13T14:08:28.287494
10.100.102.12,13.224.245.40,60684,443,6,101,0,2026-08-13T14:08:28.287499
142.250.75.174,10.100.102.12,443,60685,6,1466,0,2026-08-13T14:08:28.287504
142.250.75.174,10.100.102.12,443,60685,6,1466,0,2026-08-13T14:08:28.287519
142.250.75.174,10.100.102.12,443,60685,6,1466,0,2026-08-13T14:08:28.287527
142.250.75.174,10.100.102.12,443,60685,6,1466,0,2026-08-13T14:08:28.287533
142.250.75.174,10.100.102.12,443,60685,6,410,0,2026-08-13T14:08:28.287539
142.250.75.174,10.100.102.12,443,60686,6,1466,0,2026-08-13T14:08:28.287544
142.250.75.174,10.100.102.12,443,60686,6,1466,0,2026-08-13T14:08:28.287559
142.250.75.174,10.100.102.12,443,60686,6,1466,0,2026-08-13T14:08:28.287568
142.250.75.174,10.100.102.12,443,60686,6,1466,0,2026-08-13T14:08:28.287574
142.250.75.174,10.100.102.12,443,60686,6,409,0,2026-08-13T14:08:28.287579
10.100.102.12,142.250.75.174,60685,443,6,78,0,2026-08-13T14:08:28.287584
10.100.102.12,142.250.75.174,60685,443,6,66,0,2026-08-13T14:08:28.287590
10.100.102.12,142.250.75.174,60685,443,6,66,0,2026-08-13T14:08:28.287596
10.100.102.12,142.250.75.174,60686,443,6,78,0,2026-08-13T14:08:28.287601
10.100.102.12,142.250.75.174,60686,443,6,66,0,2026-08-13T14:08:28.287610
10.100.102.12,142.250.75.174,60686,443,6,66,0,2026-08-13T14:08:28.287615
10.100.102.12,142.250.75.174,60685,443,6,66,0,2026-08-13T14:08:28.287620
10.100.102.12,142.250.75.174,60685,443,6,140,0,2026-08-13T14:08:28.287625
10.100.102.12,142.250.75.174,60686,443,6,66,0,2026-08-13T14:08:28.287630
10.100.102.12,142.250.75.174,60686,443,6,140,0,2026-08-13T14:08:28.287635
10.100.102.12,142.250.75.174,60686,443,6,66,0,2026-08-13T14:08:28.287640
10.100.102.12,142.250.75.174,60685,443,6,158,0,2026-08-13T14:08:28.287645
10.100.102.12,142.250.75.174,60685,443,6,562,0,2026-08-13T14:08:28.287651
10.100.102.12,142.250.75.174,60685,443,6,181,0,2026-08-13T14:08:28.287657
10.100.102.12,142.250.75.174,60685,443,6,408,0,2026-08-13T14:08:28.287663
10.100.102.12,142.250.75.174,60685,443,6,349,0,2026-08-13T14:08:28.287668
142.250.75.174,10.100.102.12,443,60686,6,66,0,2026-08-13T14:08:28.287674
142.250.75.174,10.100.102.12,443,60685,6,66,0,2026-08-13T14:08:28.287681
142.250.75.174,10.100.102.12,443,60685,6,66,0,2026-08-13T14:08:28.287687
142.250.75.174,10.100.102.12,443,60685,6,66,0,2026-08-13T14:08:28.287693
142.250.75.174,10.100.102.12,443,60685,6,66,0,2026-08-13T14:08:28.287698
142.250.75.174,10.100.102.12,443,60685,6,78,0,2026-08-13T14:08:28.287703
142.250.75.174,10.100.102.12,443,60685,6,66,0,2026-08-13T14:08:28.287708
142.250.75.174,10.100.102.12,443,60686,6,1044,0,2026-08-13T14:08:28.287714
142.250.75.174,10.100.102.12,443,60685,6,1044,0,2026-08-13T14:08:28.287721
142.250.75.174,10.100.102.12,443,60686,6,66,0,2026-08-13T14:08:28.287726
10.100.102.12,142.250.75.174,60686,443,6,54,0,2026-08-13T14:08:28.287731
10.100.102.12,142.250.75.174,60685,443,6,66,0,2026-08-13T14:08:28.287742
10.100.102.12,142.250.75.174,60685,443,6,97,0,2026-08-13T14:08:28.287747
142.250.75.174,10.100.102.12,443,60685,6,97,0,2026-08-13T14:08:28.287752
10.100.102.12,142.250.75.174,60685,443,6,66,0,2026-08-13T14:08:28.287758
13.224.245.40,10.100.102.12,443,60684,6,66,0,2026-08-13T14:08:28.287763
93.123.102.229,10.100.102.12,443,59898,6,66,0,2026-08-13T14:08:28.287768
10.100.102.12,32.193.28.12,60682,443,6,601,0,2026-08-13T14:08:28.287775
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:28.287784
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:28.287789
10.100.102.12,34.149.206.255,60681,443,6,139,0,2026-08-13T14:08:28.287794
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287799
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287804
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287809
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287821
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287828
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287834
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287846
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287853
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287858
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287863
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287870
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287883
10.100.102.12,32.193.28.12,60682,443,6,448,0,2026-08-13T14:08:28.287889
10.100.102.12,142.250.75.174,60685,443,6,54,0,2026-08-13T14:08:28.287895
34.149.206.255,10.100.102.12,443,60681,6,66,0,2026-08-13T14:08:28.287900
34.149.206.255,10.100.102.12,443,60681,6,66,0,2026-08-13T14:08:28.287905
34.149.206.255,10.100.102.12,443,60681,6,66,0,2026-08-13T14:08:28.287910
34.149.206.255,10.100.102.12,443,60681,6,78,0,2026-08-13T14:08:28.287918
34.149.206.255,10.100.102.12,443,60681,6,66,0,2026-08-13T14:08:28.287923
34.149.206.255,10.100.102.12,443,60681,6,66,0,2026-08-13T14:08:28.287928
34.149.206.255,10.100.102.12,443,60055,17,82,0,2026-08-13T14:08:28.287933
34.149.206.255,10.100.102.12,443,60055,17,1292,0,2026-08-13T14:08:28.287938
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287945
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287951
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287956
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287961
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287967
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287973
10.100.102.12,34.149.206.255,60681,443,6,1334,0,2026-08-13T14:08:28.287978
10.100.102.12,34.149.206.255,60681,443,6,788,0,2026-08-13T14:08:28.287983
34.149.206.255,10.100.102.12,443,60681,6,66,0,2026-08-13T14:08:28.287993
34.149.206.255,10.100.102.12,443,60681,6,66,0,2026-08-13T14:08:28.287998
34.149.206.255,10.100.102.12,443,60681,6,66,0,2026-08-13T14:08:28.288003
34.149.206.255,10.100.102.12,443,60681,6,66,0,2026-08-13T14:08:28.288010
10.100.102.12,172.66.3.8,62341,443,17,1292,0,2026-08-13T14:08:28.288024
10.100.102.12,172.66.3.8,62341,443,17,414,0,2026-08-13T14:08:28.288029
10.100.102.12,3.169.64.34,50982,443,17,526,0,2026-08-13T14:08:28.288034
10.100.102.12,3.169.64.34,50982,443,17,528,0,2026-08-13T14:08:28.288044
142.250.75.174,10.100.102.12,443,60685,6,66,0,2026-08-13T14:08:28.288049
34.149.206.255,10.100.102.12,443,60681,6,66,0,2026-08-13T14:08:28.288054
34.149.206.255,10.100.102.12,443,60681,6,66,0,2026-08-13T14:08:28.288059
34.149.206.255,10.100.102.12,443,60681,6,66,0,2026-08-13T14:08:28.288065
34.149.206.255,10.100.102.12,443,60681,6,66,0,2026-08-13T14:08:28.288070
34.149.206.255,10.100.102.12,443,60681,6,66,0,2026-08-13T14:08:28.288075
34.149.206.255,10.100.102.12,443,60681,6,78,0,2026-08-13T14:08:28.288080
34.149.206.255,10.100.102.12,443,60681,6,66,0,2026-08-13T14:08:28.288086
142.250.75.174,10.100.102.12,443,60685,6,711,0,2026-08-13T14:08:28.288091
142.250.75.174,10.100.102.12,443,60685,6,97,0,2026-08-13T14:08:28.288097
142.250.75.174,10.100.102.12,443,60685,6,105,0,2026-08-13T14:08:28.288103
142.250.75.174,10.100.102.12,443,60685,6,97,0,2026-08-13T14:08:28.288107
172.66.3.8,10.100.102.12,443,62341,17,66,0,2026-08-13T14:08:28.288112
10.100.102.12,142.250.75.174,60685,443,6,66,0,2026-08-13T14:08:28.288118
10.100.102.12,142.250.75.174,60685,443,6,105,0,2026-08-13T14:08:28.288123
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:28.288128
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.288133
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.288141
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.288146
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.288152
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.288157
3.169.64.34,10.100.102.12,443,50982,17,545,0,2026-08-13T14:08:28.288164
3.169.64.34,10.100.102.12,443,50982,17,293,0,2026-08-13T14:08:28.288168
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.288173
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.288180
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.288184
3.169.64.34,10.100.102.12,443,50982,17,647,0,2026-08-13T14:08:28.288189
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.288194
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.288201
10.100.102.12,3.169.64.34,50982,443,17,90,0,2026-08-13T14:08:28.288208
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.288215
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.288221
10.100.102.12,3.169.64.34,50982,443,17,90,0,2026-08-13T14:08:28.288226
34.149.206.255,10.100.102.12,443,60055,17,1292,0,2026-08-13T14:08:28.288235
10.100.102.12,3.169.64.34,50982,443,17,91,0,2026-08-13T14:08:28.288242
10.100.102.12,3.169.64.34,50982,443,17,418,0,2026-08-13T14:08:28.288247
10.100.102.12,3.169.64.34,50982,443,17,419,0,2026-08-13T14:08:28.288252
142.250.75.174,10.100.102.12,443,60685,6,66,0,2026-08-13T14:08:28.288257
3.169.64.34,10.100.102.12,443,50982,17,85,0,2026-08-13T14:08:28.288261
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.288308
3.169.64.34,10.100.102.12,443,50982,17,514,0,2026-08-13T14:08:28.288315
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.288359
3.169.64.34,10.100.102.12,443,50982,17,609,0,2026-08-13T14:08:28.288410
3.169.64.34,10.100.102.12,443,50982,17,1494,0,2026-08-13T14:08:28.288422
10.100.102.12,172.66.3.8,60679,443,6,54,0,2026-08-13T14:08:28.288460
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.288488
10.100.102.12,3.169.64.34,50982,443,17,90,0,2026-08-13T14:08:28.288495
10.100.102.12,3.169.64.34,50982,443,17,92,0,2026-08-13T14:08:28.288528
10.100.102.12,3.169.64.34,50982,443,17,90,0,2026-08-13T14:08:28.288558
10.100.102.12,34.149.206.255,60055,443,17,1292,0,2026-08-13T14:08:28.288624
3.169.64.34,10.100.102.12,443,50982,17,85,0,2026-08-13T14:08:28.288631
32.193.28.12,10.100.102.12,443,60682,6,66,0,2026-08-13T14:08:28.288636
34.149.206.255,10.100.102.12,443,60055,17,1292,0,2026-08-13T14:08:28.288641
10.100.102.12,10.100.102.1,60508,53,17,75,0,2026-08-13T14:08:28.288646
10.100.102.12,10.100.102.1,65375,53,17,75,0,2026-08-13T14:08:28.288652
93.123.102.229,10.100.102.12,443,59898,6,871,0,2026-08-13T14:08:28.288657
10.100.102.12,93.123.102.229,59898,443,6,66,0,2026-08-13T14:08:28.288662
10.100.102.12,10.100.102.1,54008,53,17,94,0,2026-08-13T14:08:28.288667
10.100.102.12,10.100.102.1,44470,53,17,94,0,2026-08-13T14:08:28.288756
10.100.102.1,10.100.102.12,53,60508,17,132,0,2026-08-13T14:08:28.288767
34.149.206.255,10.100.102.12,443,60055,17,1292,0,2026-08-13T14:08:28.288773
34.149.206.255,10.100.102.12,443,60055,17,1292,0,2026-08-13T14:08:28.288779
34.149.206.255,10.100.102.12,443,60055,17,508,0,2026-08-13T14:08:28.288788
34.149.206.255,10.100.102.12,443,60055,17,1292,0,2026-08-13T14:08:28.288795
10.100.102.12,34.149.206.255,60055,443,17,81,0,2026-08-13T14:08:28.288800
10.100.102.12,34.149.206.255,60055,443,17,83,0,2026-08-13T14:08:28.288856
10.100.102.1,10.100.102.12,53,54008,17,151,0,2026-08-13T14:08:28.288864
10.100.102.1,10.100.102.12,53,65375,17,91,0,2026-08-13T14:08:28.288869
10.100.102.1,10.100.102.12,53,44470,17,222,0,2026-08-13T14:08:28.288874
10.100.102.12,34.149.206.255,60055,443,17,204,0,2026-08-13T14:08:28.289125
10.100.102.12,142.250.75.99,57363,443,17,1292,0,2026-08-13T14:08:28.289174
10.100.102.12,142.250.75.99,57363,443,17,1292,0,2026-08-13T14:08:28.289180
10.100.102.12,172.217.116.4,60384,443,17,1292,0,2026-08-13T14:08:28.289185
10.100.102.12,172.217.116.4,60384,443,17,1292,0,2026-08-13T14:08:28.289190
10.100.102.12,172.217.116.4,60384,443,17,1292,0,2026-08-13T14:08:28.289204
10.100.102.12,142.251.151.119,49164,443,17,71,0,2026-08-13T14:08:28.289212
34.149.206.255,10.100.102.12,443,60055,17,1292,0,2026-08-13T14:08:28.289217
10.100.102.12,34.149.206.255,60055,443,17,200,0,2026-08-13T14:08:28.289222
10.100.102.12,142.251.151.119,49164,443,17,71,0,2026-08-13T14:08:28.289227
34.149.206.255,10.100.102.12,443,60055,17,626,0,2026-08-13T14:08:28.289233
34.149.206.255,10.100.102.12,443,60055,17,163,0,2026-08-13T14:08:28.289239
10.100.102.12,34.149.206.255,60055,443,17,75,0,2026-08-13T14:08:28.289244
10.100.102.12,34.149.206.255,60055,443,17,75,0,2026-08-13T14:08:28.289249
10.100.102.12,142.250.75.99,57363,443,17,123,0,2026-08-13T14:08:28.289255
10.100.102.12,142.250.75.99,57363,443,17,374,0,2026-08-13T14:08:28.289260
142.250.75.99,10.100.102.12,443,57363,17,82,0,2026-08-13T14:08:28.289265
10.100.102.12,172.217.116.4,60384,443,17,124,0,2026-08-13T14:08:28.289270
142.250.75.99,10.100.102.12,443,57363,17,1292,0,2026-08-13T14:08:28.289278
172.217.116.4,10.100.102.12,443,60384,17,82,0,2026-08-13T14:08:28.289283
172.217.116.4,10.100.102.12,443,60384,17,82,0,2026-08-13T14:08:28.289289
172.217.116.4,10.100.102.12,443,60384,17,1292,0,2026-08-13T14:08:28.289294
172.217.116.4,10.100.102.12,443,60384,17,1292,0,2026-08-13T14:08:28.289300
34.149.206.255,10.100.102.12,443,60055,17,67,0,2026-08-13T14:08:28.289306
142.251.151.119,10.100.102.12,443,49164,17,67,0,2026-08-13T14:08:28.289311
10.100.102.12,142.250.75.99,57363,443,17,1292,0,2026-08-13T14:08:28.289316
10.100.102.12,172.217.116.4,60384,443,17,1292,0,2026-08-13T14:08:28.289321
142.250.75.99,10.100.102.12,443,57363,17,1292,0,2026-08-13T14:08:28.289327
172.217.116.4,10.100.102.12,443,60384,17,1292,0,2026-08-13T14:08:28.289332
10.100.102.12,142.251.154.2,50536,443,17,778,0,2026-08-13T14:08:28.289336
10.100.102.12,142.250.75.99,57363,443,17,1292,0,2026-08-13T14:08:28.289344
10.100.102.12,172.217.116.4,60384,443,17,1292,0,2026-08-13T14:08:28.289349
